"project","sample_barcode","patient_id","sample_type","file_id","gene_id","gene_name","unstranded_count","TPM","FPKM","FPKM_UQ","extraction_status","Gene","log2TPM1"
"TCGA-KIRC","TCGA-CW-5580-01A-01R-1672-07","TCGA-CW-5580","Primary Tumor","6e837fc7-1583-4fde-af30-fe955e7651bf","ENSG00000133216.17","EPHB2",431,1.6526,0.4484,0.4528,"OK","EPHB2",1.40740714012577
"TCGA-KIRC","TCGA-CJ-4892-01A-01R-1305-07","TCGA-CJ-4892","Primary Tumor","db24671d-74b5-4647-be36-d865aa923ffa","ENSG00000133216.17","EPHB2",292,1.3076,0.408,0.4155,"OK","EPHB2",1.2063931685116
"TCGA-KIRC","TCGA-CW-5583-01A-02R-1541-07","TCGA-CW-5583","Primary Tumor","499d7906-265e-4836-b2b5-55203bf08e2d","ENSG00000133216.17","EPHB2",98,0.4878,0.1175,0.1137,"OK","EPHB2",0.573180602789373
"TCGA-KIRC","TCGA-BP-4170-01A-02R-1289-07","TCGA-BP-4170","Primary Tumor","61ee46ed-0cb0-428d-806b-db92f33e0c93","ENSG00000133216.17","EPHB2",428,1.5714,0.5066,0.5388,"OK","EPHB2",1.36255404935075
"TCGA-KIRC","TCGA-B0-4718-01A-01R-1277-07","TCGA-B0-4718","Primary Tumor","0626d61a-3222-49c5-b6f0-4b59c5835d29","ENSG00000133216.17","EPHB2",93,0.5094,0.2104,0.2583,"OK","EPHB2",0.593975179320555
"TCGA-KIRC","TCGA-CZ-5986-01A-11R-1672-07","TCGA-CZ-5986","Primary Tumor","ff6cd0e8-98a0-4a96-9650-c348bcfe8901","ENSG00000133216.17","EPHB2",162,1.3244,0.3488,0.3315,"OK","EPHB2",1.21685835977496
"TCGA-KIRC","TCGA-BP-5177-01A-01R-1426-07","TCGA-BP-5177","Primary Tumor","7fc459c0-68f0-414f-ad41-737b4de021be","ENSG00000133216.17","EPHB2",76,0.3245,0.1151,0.1392,"OK","EPHB2",0.405447843707535
"TCGA-KIRC","TCGA-B0-5100-01A-01R-1420-07","TCGA-B0-5100","Primary Tumor","996511b1-d236-4060-a307-81557721cfe5","ENSG00000133216.17","EPHB2",339,1.6188,0.5242,0.6047,"OK","EPHB2",1.38890588403907
"TCGA-KIRC","TCGA-BP-4774-01A-01R-1289-07","TCGA-BP-4774","Primary Tumor","4d4db765-51e5-4549-a559-114bae985a88","ENSG00000133216.17","EPHB2",160,0.6202,0.214,0.2295,"OK","EPHB2",0.696171912615205
"TCGA-KIRC","TCGA-B8-5549-11A-01R-1541-07","TCGA-B8-5549","Solid Tissue Normal","330a912b-ae31-4a54-8611-f32b098ba946","ENSG00000133216.17","EPHB2",2096,9.3019,2.7566,2.7701,"OK","EPHB2",3.36483853596449
"TCGA-KIRC","TCGA-B8-4151-01A-01R-1188-07","TCGA-B8-4151","Primary Tumor","ccb3a294-e4b3-439a-b168-18c3ae05d3b8","ENSG00000133216.17","EPHB2",113,0.6248,0.2,0.2116,"OK","EPHB2",0.700262144746704
"TCGA-KIRC","TCGA-B0-4841-01A-01R-1277-07","TCGA-B0-4841","Primary Tumor","489b2714-26c8-4889-9ca9-378957da1a6c","ENSG00000133216.17","EPHB2",57,0.2132,0.1573,0.267,"OK","EPHB2",0.278817403074722
"TCGA-KIRC","TCGA-B0-4714-01A-01R-1277-07","TCGA-B0-4714","Primary Tumor","66b1f91a-937c-4e1f-b4ab-07d1ef9fe1db","ENSG00000133216.17","EPHB2",248,1.0349,0.4357,0.4921,"OK","EPHB2",1.02495789864439
"TCGA-KIRC","TCGA-BP-4174-01A-02R-1289-07","TCGA-BP-4174","Primary Tumor","572fb090-3796-4170-829d-7b77c1e8127d","ENSG00000133216.17","EPHB2",328,1.7653,0.5048,0.5319,"OK","EPHB2",1.46743600307637
"TCGA-KIRC","TCGA-BP-4973-01A-01R-1334-07","TCGA-BP-4973","Primary Tumor","6d560c49-6d99-467b-b2a9-5d236eff9f87","ENSG00000133216.17","EPHB2",327,0.9814,0.3261,0.3528,"OK","EPHB2",0.98652015724048
"TCGA-KIRC","TCGA-A3-A8OV-01A-11R-A37O-07","TCGA-A3-A8OV","Primary Tumor","e0ab8fc2-a369-4e2b-a07a-67794bf6955b","ENSG00000133216.17","EPHB2",177,0.9647,0.3105,0.3077,"OK","EPHB2",0.974309036883654
"TCGA-KIRC","TCGA-BP-4991-01A-01R-1334-07","TCGA-BP-4991","Primary Tumor","54813ceb-f5c7-4c62-8b0a-047145bb6bae","ENSG00000133216.17","EPHB2",440,1.6296,0.4457,0.439,"OK","EPHB2",1.39484336153086
"TCGA-KIRC","TCGA-AK-3456-01A-02R-1325-07","TCGA-AK-3456","Primary Tumor","4a2da9f0-b75d-466c-b9f0-2e910ee24365","ENSG00000133216.17","EPHB2",226,1.0536,0.4074,0.443,"OK","EPHB2",1.03815520102597
"TCGA-KIRC","TCGA-BP-4758-01A-01R-1289-07","TCGA-BP-4758","Primary Tumor","152893a4-2d02-4941-bbe9-eb038cce9ef2","ENSG00000133216.17","EPHB2",262,0.6822,0.3126,0.4122,"OK","EPHB2",0.75034924058415
"TCGA-KIRC","TCGA-CZ-5989-11A-01R-1672-07","TCGA-CZ-5989","Solid Tissue Normal","2d6da3de-d9be-4037-9fd7-e64d5c91ba1e","ENSG00000133216.17","EPHB2",3175,15.6897,4.4304,4.2321,"OK","EPHB2",4.06088611714916
"TCGA-KIRC","TCGA-CW-6088-01A-11R-1672-07","TCGA-CW-6088","Primary Tumor","c0d545e4-ab23-41f8-a29f-7a9df01c4abd","ENSG00000133216.17","EPHB2",150,0.7109,0.1713,0.159,"OK","EPHB2",0.774755438541415
"TCGA-KIRC","TCGA-CZ-5470-01A-01R-1503-07","TCGA-CZ-5470","Primary Tumor","fd493a63-08fb-4076-8b3c-f443dc4bcb0b","ENSG00000133216.17","EPHB2",445,1.3916,0.5103,0.5775,"OK","EPHB2",1.25797611601076
"TCGA-KIRC","TCGA-B0-5690-01A-11R-1541-07","TCGA-B0-5690","Primary Tumor","e44dbaa1-6ef0-48ba-bf0f-3cfa502cbd14","ENSG00000133216.17","EPHB2",44,0.2406,0.0666,0.0681,"OK","EPHB2",0.311038030022305
"TCGA-KIRC","TCGA-BP-5196-01A-01R-1426-07","TCGA-BP-5196","Primary Tumor","9b794c4e-3176-4cdf-b59b-2b1a13bd603a","ENSG00000133216.17","EPHB2",2635,13.5425,3.8681,4.2163,"OK","EPHB2",3.86220339905322
"TCGA-KIRC","TCGA-CZ-5454-11A-01R-1503-07","TCGA-CZ-5454","Solid Tissue Normal","a41454c8-c8c2-4d33-9ff8-402fd89d2163","ENSG00000133216.17","EPHB2",3025,8.9967,2.6183,2.6787,"OK","EPHB2",3.32145192695184
"TCGA-KIRC","TCGA-BP-4337-01A-01R-1289-07","TCGA-BP-4337","Primary Tumor","6d47118e-cd8a-4d75-970f-2f0f3aff712c","ENSG00000133216.17","EPHB2",409,1.5689,0.6236,0.7052,"OK","EPHB2",1.3611507313006
"TCGA-KIRC","TCGA-CJ-4641-01A-02R-1325-07","TCGA-CJ-4641","Primary Tumor","12e9affd-cc06-49d9-b485-47e7034be973","ENSG00000133216.17","EPHB2",642,3.3479,1.0166,1.0157,"OK","EPHB2",2.12031875932494
"TCGA-KIRC","TCGA-CZ-5456-11A-02R-1503-07","TCGA-CZ-5456","Solid Tissue Normal","41954992-a111-4fbb-b6e2-d5ac8f564bf6","ENSG00000133216.17","EPHB2",799,3.8777,1.5132,1.7213,"OK","EPHB2",2.28620102877333
"TCGA-KIRC","TCGA-B8-5546-01A-01R-1541-07","TCGA-B8-5546","Primary Tumor","5f006edb-0f66-45eb-9a36-e31bbcdf8147","ENSG00000133216.17","EPHB2",243,1.5584,0.4595,0.4553,"OK","EPHB2",1.35524184393088
"TCGA-KIRC","TCGA-CJ-4640-01A-02R-1325-07","TCGA-CJ-4640","Primary Tumor","f43cfd22-5e58-4369-9ea0-a0b6cc63a7db","ENSG00000133216.17","EPHB2",313,1.3795,0.4243,0.4307,"OK","EPHB2",1.25065845449841
"TCGA-KIRC","TCGA-B0-4813-01A-01R-1277-07","TCGA-B0-4813","Primary Tumor","1be72033-3da7-4266-9b58-2fff2dbaa48b","ENSG00000133216.17","EPHB2",131,0.7146,0.2878,0.3609,"OK","EPHB2",0.777872048512053
"TCGA-KIRC","TCGA-A3-3378-01A-02R-1325-07","TCGA-A3-3378","Primary Tumor","363d5bdc-23e6-40b0-929c-0805d86471eb","ENSG00000133216.17","EPHB2",527,2.2343,0.7062,0.7633,"OK","EPHB2",1.6934535033134
"TCGA-KIRC","TCGA-B0-5096-01A-01R-1420-07","TCGA-B0-5096","Primary Tumor","d4afe781-4959-40a7-8556-b60a150ea6b0","ENSG00000133216.17","EPHB2",649,3.2636,1.0898,1.2039,"OK","EPHB2",2.09207209450293
"TCGA-KIRC","TCGA-CZ-5462-01A-01R-1503-07","TCGA-CZ-5462","Primary Tumor","24ec3d48-d4c2-4f0c-b188-87ebc1f3123e","ENSG00000133216.17","EPHB2",389,1.5978,0.453,0.4728,"OK","EPHB2",1.37729036453678
"TCGA-KIRC","TCGA-B0-5102-01A-01R-1420-07","TCGA-B0-5102","Primary Tumor","343ba69a-e983-4966-9084-3bf576a08701","ENSG00000133216.17","EPHB2",197,0.7045,0.2511,0.2885,"OK","EPHB2",0.769348599477859
"TCGA-KIRC","TCGA-BP-5010-01A-02R-1420-07","TCGA-BP-5010","Primary Tumor","c59faf4c-0b9f-4c20-acd2-0804a8c9d96c","ENSG00000133216.17","EPHB2",294,1.0366,0.5184,0.7111,"OK","EPHB2",1.02616265448968
"TCGA-KIRC","TCGA-DV-A4VX-01A-11R-A266-07","TCGA-DV-A4VX","Primary Tumor","7f6b6886-84b6-4cb9-8b01-b2d10f55b8c9","ENSG00000133216.17","EPHB2",168,0.8787,0.3494,0.4221,"OK","EPHB2",0.909734708553116
"TCGA-KIRC","TCGA-CJ-4635-01A-02R-1305-07","TCGA-CJ-4635","Primary Tumor","b9015212-73c0-4247-9848-95ac288ffb3c","ENSG00000133216.17","EPHB2",264,1.6707,0.5184,0.5234,"OK","EPHB2",1.41721792699509
"TCGA-KIRC","TCGA-BP-4975-01A-01R-1334-07","TCGA-BP-4975","Primary Tumor","c55cb5e4-8428-4a52-9a84-101b6e823265","ENSG00000133216.17","EPHB2",362,1.0474,0.3211,0.3607,"OK","EPHB2",1.0337929888493
"TCGA-KIRC","TCGA-EU-5904-01A-11R-1672-07","TCGA-EU-5904","Primary Tumor","1eb01cfb-4b8b-472b-a20b-61239ad14ab6","ENSG00000133216.17","EPHB2",171,0.8572,0.2331,0.2444,"OK","EPHB2",0.893129186017212
"TCGA-KIRC","TCGA-B0-5095-01A-01R-1420-07","TCGA-B0-5095","Primary Tumor","77cfb44f-6e99-4c0b-bd54-6ab249fd54ef","ENSG00000133216.17","EPHB2",426,2.6409,0.6697,0.699,"OK","EPHB2",1.86429511664474
"TCGA-KIRC","TCGA-BP-5000-01A-01R-1334-07","TCGA-BP-5000","Primary Tumor","62482815-63b6-4df9-8698-44a2d5cdafaf","ENSG00000133216.17","EPHB2",242,0.6342,0.3002,0.4329,"OK","EPHB2",0.708584557137925
"TCGA-KIRC","TCGA-BP-5192-01A-01R-1426-07","TCGA-BP-5192","Primary Tumor","451091ae-1364-4e63-b2c6-82e72aae9458","ENSG00000133216.17","EPHB2",79,0.33,0.0975,0.1005,"OK","EPHB2",0.411426245726465
"TCGA-KIRC","TCGA-BP-4343-01A-02R-1289-07","TCGA-BP-4343","Primary Tumor","51a2c5e1-ba04-4178-a5b0-0ac50c870c4e","ENSG00000133216.17","EPHB2",233,1.1456,0.3721,0.4231,"OK","EPHB2",1.10138114235502
"TCGA-KIRC","TCGA-B0-4822-01A-01R-1277-07","TCGA-B0-4822","Primary Tumor","fb185dab-f274-4565-ba4a-223e5d629310","ENSG00000133216.17","EPHB2",230,0.9206,0.4366,0.5553,"OK","EPHB2",0.941557082717288
"TCGA-KIRC","TCGA-BP-4985-01A-01R-1334-07","TCGA-BP-4985","Primary Tumor","8e4576b0-ae52-47fa-b4a0-eaaed1fefcd2","ENSG00000133216.17","EPHB2",1197,3.7448,1.3468,1.8515,"OK","EPHB2",2.24634727690091
"TCGA-KIRC","TCGA-CZ-5459-01A-01R-1503-07","TCGA-CZ-5459","Primary Tumor","6b9f9688-4bd2-4e54-9744-ac31665650b2","ENSG00000133216.17","EPHB2",194,0.9242,0.3316,0.3778,"OK","EPHB2",0.944258759613353
"TCGA-KIRC","TCGA-B8-A54J-01A-11R-A33J-07","TCGA-B8-A54J","Primary Tumor","fd3d7a82-a316-4df0-9d84-409cb12eb9b1","ENSG00000133216.17","EPHB2",167,0.8169,0.2452,0.2451,"OK","EPHB2",0.86147901754989
"TCGA-KIRC","TCGA-B8-5545-01A-01R-1672-07","TCGA-B8-5545","Primary Tumor","f41b182b-f528-49bf-9d7e-912614796b77","ENSG00000133216.17","EPHB2",929,5.0972,1.3018,1.276,"OK","EPHB2",2.60814686996942
"TCGA-KIRC","TCGA-BP-4352-01A-01R-1289-07","TCGA-BP-4352","Primary Tumor","f7cb60c9-cede-46db-9266-b1437cd06a48","ENSG00000133216.17","EPHB2",3303,11.3301,4.2403,5.5853,"OK","EPHB2",3.62411259527037
"TCGA-KIRC","TCGA-B0-5097-01A-01R-1420-07","TCGA-B0-5097","Primary Tumor","421291fd-adda-42ab-8574-209da13d33a6","ENSG00000133216.17","EPHB2",519,2.7522,0.7769,0.8717,"OK","EPHB2",1.90773672852445
"TCGA-KIRC","TCGA-B0-4848-01A-01R-1277-07","TCGA-B0-4848","Primary Tumor","158ed2cd-7be5-4191-89b6-0d034a6426c1","ENSG00000133216.17","EPHB2",292,1.9285,0.5517,0.5503,"OK","EPHB2",1.55016189444743
"TCGA-KIRC","TCGA-CW-5585-01A-01R-1541-07","TCGA-CW-5585","Primary Tumor","d7b28bbe-cf7d-4634-8a48-f42d58be4a55","ENSG00000133216.17","EPHB2",88,0.3817,0.1029,0.0993,"OK","EPHB2",0.466444406250493
"TCGA-KIRC","TCGA-A3-3313-01A-02R-1325-07","TCGA-A3-3313","Primary Tumor","41cc637e-36ce-4e10-8175-f24909ff0472","ENSG00000133216.17","EPHB2",179,0.5256,0.2382,0.2714,"OK","EPHB2",0.609376748763307
"TCGA-KIRC","TCGA-BP-4967-01A-01R-1334-07","TCGA-BP-4967","Primary Tumor","c2bbfd1c-59bb-42a8-8987-1d36865ec762","ENSG00000133216.17","EPHB2",329,1.0312,0.3546,0.4052,"OK","EPHB2",1.02233230009806
"TCGA-KIRC","TCGA-CJ-5681-11A-01R-1541-07","TCGA-CJ-5681","Solid Tissue Normal","86e14130-79ee-4cbf-8328-3dd9c65d61dd","ENSG00000133216.17","EPHB2",448,1.8313,0.7724,0.8688,"OK","EPHB2",1.50146462299202
"TCGA-KIRC","TCGA-CJ-5676-11A-01R-1541-07","TCGA-CJ-5676","Solid Tissue Normal","2e4b4712-a733-4599-8119-926aa5934be9","ENSG00000133216.17","EPHB2",826,2.6576,0.9482,0.9963,"OK","EPHB2",1.87089730866503
"TCGA-KIRC","TCGA-CJ-4918-01A-01R-1426-07","TCGA-CJ-4918","Primary Tumor","8d116906-c391-48f2-9eb4-94945197d90b","ENSG00000133216.17","EPHB2",647,2.5651,0.8517,0.9706,"OK","EPHB2",1.83394254440569
"TCGA-KIRC","TCGA-B0-5706-01A-11R-1541-07","TCGA-B0-5706","Primary Tumor","7a16bbe0-eed5-45f2-8400-8874924a6eda","ENSG00000133216.17","EPHB2",60,0.4492,0.2553,0.2729,"OK","EPHB2",0.535256710903838
"TCGA-KIRC","TCGA-CW-5581-11A-01R-1541-07","TCGA-CW-5581","Solid Tissue Normal","743a0026-5df2-4a13-8abf-aa45798ec131","ENSG00000133216.17","EPHB2",420,1.9162,0.7137,0.7738,"OK","EPHB2",1.5440896665488
"TCGA-KIRC","TCGA-BP-5186-01A-01R-1426-07","TCGA-BP-5186","Primary Tumor","02f13d48-a03a-42e8-917d-e5d9025e2898","ENSG00000133216.17","EPHB2",140,0.6655,0.1904,0.1857,"OK","EPHB2",0.735955354012264
"TCGA-KIRC","TCGA-B2-3924-01A-02R-1325-07","TCGA-B2-3924","Primary Tumor","056c67e7-03b3-40cc-8c19-d6938ad634aa","ENSG00000133216.17","EPHB2",580,2.7439,0.8758,0.8865,"OK","EPHB2",1.90454190088531
"TCGA-KIRC","TCGA-A3-3385-01A-02R-1420-07","TCGA-A3-3385","Primary Tumor","375080ea-cbbe-4dfb-8da3-cbef10418a2d","ENSG00000133216.17","EPHB2",196,0.6858,0.2324,0.2574,"OK","EPHB2",0.75343338792688
"TCGA-KIRC","TCGA-BP-5194-01A-02R-1426-07","TCGA-BP-5194","Primary Tumor","dcead401-3e21-4718-9ce1-863177be3f10","ENSG00000133216.17","EPHB2",362,1.1773,0.3705,0.3944,"OK","EPHB2",1.12254020343497
"TCGA-KIRC","TCGA-A3-3357-01A-02R-1420-07","TCGA-A3-3357","Primary Tumor","5544a704-6f67-4c0d-b4ad-9becaab27512","ENSG00000133216.17","EPHB2",435,1.4127,0.4911,0.5478,"OK","EPHB2",1.27064853908483
"TCGA-KIRC","TCGA-A3-3320-01A-02R-1325-07","TCGA-A3-3320","Primary Tumor","99ad8f7e-a32c-4fbc-af00-8765d524cd73","ENSG00000133216.17","EPHB2",299,1.6201,0.4302,0.4136,"OK","EPHB2",1.38962187540812
"TCGA-KIRC","TCGA-CJ-4873-01A-01R-1305-07","TCGA-CJ-4873","Primary Tumor","636b709e-402e-4c0c-8ee3-a5dff383abfd","ENSG00000133216.17","EPHB2",437,1.8141,0.907,1.1391,"OK","EPHB2",1.492673596144
"TCGA-KIRC","TCGA-B8-A54E-01A-11R-A266-07","TCGA-B8-A54E","Primary Tumor","81cbdf35-12a2-435d-bec9-0f52c47f7a0f","ENSG00000133216.17","EPHB2",129,0.5877,0.2387,0.2609,"OK","EPHB2",0.666938337292059
"TCGA-KIRC","TCGA-BP-4781-01A-01R-1305-07","TCGA-BP-4781","Primary Tumor","5f2edb2e-9b7f-44d6-af6c-ff958631cf6a","ENSG00000133216.17","EPHB2",504,2.5061,0.7259,0.755,"OK","EPHB2",1.80986714482725
"TCGA-KIRC","TCGA-CJ-5678-11A-01R-1541-07","TCGA-CJ-5678","Solid Tissue Normal","572cfe32-d1b4-44f7-98f4-a9079f3e376c","ENSG00000133216.17","EPHB2",396,1.1032,0.5266,0.6497,"OK","EPHB2",1.0725860470686
"TCGA-KIRC","TCGA-CZ-5455-11A-01R-1503-07","TCGA-CZ-5455","Solid Tissue Normal","8e10e799-ae5c-49f7-a249-2d16d796066c","ENSG00000133216.17","EPHB2",2344,7.4385,2.5949,2.7457,"OK","EPHB2",3.07698657299804
"TCGA-KIRC","TCGA-CZ-4853-01A-01R-1426-07","TCGA-CZ-4853","Primary Tumor","b81e79c9-7f6d-498c-9591-2b7e8b3bc466","ENSG00000133216.17","EPHB2",176,0.5188,0.1807,0.1948,"OK","EPHB2",0.60293190406964
"TCGA-KIRC","TCGA-BP-4344-01A-01R-1289-07","TCGA-BP-4344","Primary Tumor","b4499ca2-b2fa-430b-95f5-8d1e2ca14dc0","ENSG00000133216.17","EPHB2",250,1.2652,0.3807,0.382,"OK","EPHB2",1.17963843493813
"TCGA-KIRC","TCGA-B0-4815-01A-01R-1503-07","TCGA-B0-4815","Primary Tumor","466888ef-7b80-471e-822c-bf355ef474b8","ENSG00000133216.17","EPHB2",477,1.3533,0.6531,0.666,"OK","EPHB2",1.23468524785663
"TCGA-KIRC","TCGA-B0-5088-01A-01R-1334-07","TCGA-B0-5088","Primary Tumor","52258ebc-d3ba-4795-83c9-6457386fea2b","ENSG00000133216.17","EPHB2",288,0.8662,0.3522,0.4205,"OK","EPHB2",0.900103607597128
"TCGA-KIRC","TCGA-B0-4712-01A-01R-1503-07","TCGA-B0-4712","Primary Tumor","7f16d20f-07e2-4901-ae00-4da70125e8a3","ENSG00000133216.17","EPHB2",197,0.7875,0.2737,0.3538,"OK","EPHB2",0.837943241891027
"TCGA-KIRC","TCGA-DV-5565-01A-01R-1541-07","TCGA-DV-5565","Primary Tumor","ac6da4db-868b-4b98-9c12-4c1930d08a5e","ENSG00000133216.17","EPHB2",171,0.6706,0.2617,0.3128,"OK","EPHB2",0.740366343155438
"TCGA-KIRC","TCGA-BP-4986-01A-01R-1334-07","TCGA-BP-4986","Primary Tumor","dd7f3972-e7c6-422b-84ed-a8038645a52b","ENSG00000133216.17","EPHB2",955,3.7476,1.0584,1.1176,"OK","EPHB2",2.24719838857586
"TCGA-KIRC","TCGA-B8-4621-01A-01R-1503-07","TCGA-B8-4621","Primary Tumor","843f5279-d6a2-4616-a3e7-985f26247cc7","ENSG00000133216.17","EPHB2",638,1.7796,0.7083,0.816,"OK","EPHB2",1.47487728599312
"TCGA-KIRC","TCGA-CJ-5689-01A-11R-1541-07","TCGA-CJ-5689","Primary Tumor","3ce8971c-7d06-4da7-af07-efaf4c9f6a75","ENSG00000133216.17","EPHB2",333,1.2879,0.4763,0.5314,"OK","EPHB2",1.19402399588513
"TCGA-KIRC","TCGA-CJ-5689-11A-01R-1541-07","TCGA-CJ-5689","Solid Tissue Normal","2562285c-fe56-4011-a9e9-9e17bb78becb","ENSG00000133216.17","EPHB2",1299,7.4082,2.3887,2.3583,"OK","EPHB2",3.07179698609083
"TCGA-KIRC","TCGA-A3-3329-01A-01R-0864-07","TCGA-A3-3329","Primary Tumor","39fd293e-c269-4de9-ae9e-4e68f8c20897","ENSG00000133216.17","EPHB2",307,1.463,0.468,0.485,"OK","EPHB2",1.30041662783687
"TCGA-KIRC","TCGA-CZ-4864-01A-01R-1503-07","TCGA-CZ-4864","Primary Tumor","3c7b458e-ecca-4d6a-b1c7-48152e184c0b","ENSG00000133216.17","EPHB2",796,2.9166,0.88,0.8646,"OK","EPHB2",1.96960179423615
"TCGA-KIRC","TCGA-B0-5108-01A-01R-1420-07","TCGA-B0-5108","Primary Tumor","53a4f1ae-7669-4580-b054-0a5b58e76520","ENSG00000133216.17","EPHB2",417,1.8897,0.5598,0.6152,"OK","EPHB2",1.53091972422148
"TCGA-KIRC","TCGA-A3-3376-01A-02R-1420-07","TCGA-A3-3376","Primary Tumor","f1aa53c8-fb44-431d-9bb9-ba7647cd9ead","ENSG00000133216.17","EPHB2",595,2.2168,0.5617,0.5648,"OK","EPHB2",1.68562624125091
"TCGA-KIRC","TCGA-B2-5635-01A-01R-1541-07","TCGA-B2-5635","Primary Tumor","b98e59fc-120a-45c4-aade-3b59ca4a1a86","ENSG00000133216.17","EPHB2",759,3.8522,1.1159,1.1555,"OK","EPHB2",2.27863901728891
"TCGA-KIRC","TCGA-B4-5834-01A-11R-1672-07","TCGA-B4-5834","Primary Tumor","f13ca22a-ad44-45c0-806b-678bacee6135","ENSG00000133216.17","EPHB2",133,0.6153,0.1584,0.1612,"OK","EPHB2",0.691802132918154
"TCGA-KIRC","TCGA-DV-5575-01A-01R-1541-07","TCGA-DV-5575","Primary Tumor","a5dd6162-2bca-4bbb-a068-94d122a52cc5","ENSG00000133216.17","EPHB2",123,0.6787,0.1934,0.197,"OK","EPHB2",0.747344429689174
"TCGA-KIRC","TCGA-CJ-4643-01A-02R-1325-07","TCGA-CJ-4643","Primary Tumor","2693e892-e285-4d51-b84a-7498437b6956","ENSG00000133216.17","EPHB2",253,1.2078,0.344,0.3372,"OK","EPHB2",1.14260948729866
"TCGA-KIRC","TCGA-A3-3382-01A-02R-1325-07","TCGA-A3-3382","Primary Tumor","16349fe9-a2c9-4577-8b34-6761dd22ee61","ENSG00000133216.17","EPHB2",203,1.298,0.31,0.3216,"OK","EPHB2",1.20037879798403
"TCGA-KIRC","TCGA-B0-5703-11A-01R-1541-07","TCGA-B0-5703","Solid Tissue Normal","61e2977f-ac86-4a5a-819d-3fba1af9253a","ENSG00000133216.17","EPHB2",685,3.339,1.171,1.213,"OK","EPHB2",2.11736258615466
"TCGA-KIRC","TCGA-B8-5165-01A-01R-1420-07","TCGA-B8-5165","Primary Tumor","8c4bd061-8371-4313-bfdc-1b2213daea12","ENSG00000133216.17","EPHB2",337,1.4083,0.3923,0.4073,"OK","EPHB2",1.26801511865652
"TCGA-KIRC","TCGA-CJ-4888-01A-01R-1305-07","TCGA-CJ-4888","Primary Tumor","160f9fb3-e1e0-4f32-ab86-9555e838a0a0","ENSG00000133216.17","EPHB2",610,1.6808,0.7322,0.8249,"OK","EPHB2",1.42266359165502
"TCGA-KIRC","TCGA-CZ-5469-01A-01R-1503-07","TCGA-CZ-5469","Primary Tumor","6ae1ed76-5b6f-41a6-917b-cc713f874a03","ENSG00000133216.17","EPHB2",1767,6.7746,2.4831,3.0307,"OK","EPHB2",2.95876845108101
"TCGA-KIRC","TCGA-CZ-4866-01A-01R-1503-07","TCGA-CZ-4866","Primary Tumor","de6772b8-dd18-4584-880e-b4080e2e0f8d","ENSG00000133216.17","EPHB2",497,1.3545,0.4215,0.4284,"OK","EPHB2",1.23542072263744
"TCGA-KIRC","TCGA-CW-6088-11A-01R-1672-07","TCGA-CW-6088","Solid Tissue Normal","83395208-40ec-4a57-a3ea-5f9dd8491998","ENSG00000133216.17","EPHB2",2226,6.9427,2.1603,2.1461,"OK","EPHB2",2.9896295129684
"TCGA-KIRC","TCGA-B2-5633-01A-01R-1541-07","TCGA-B2-5633","Primary Tumor","61894bd0-9fdb-4bb1-b32c-f52dbc10c850","ENSG00000133216.17","EPHB2",383,2.8093,0.715,0.6946,"OK","EPHB2",1.92952591128508
"TCGA-KIRC","TCGA-CZ-4862-01A-01R-1305-07","TCGA-CZ-4862","Primary Tumor","1fbf38d0-bc11-4d81-81a3-2a558afa4db5","ENSG00000133216.17","EPHB2",562,4.0127,1.0693,0.9816,"OK","EPHB2",2.32558789431109
"TCGA-KIRC","TCGA-BP-5169-01A-01R-1426-07","TCGA-BP-5169","Primary Tumor","1d4c5088-5f7a-4ac9-8a04-46288af80215","ENSG00000133216.17","EPHB2",240,0.476,0.3842,0.6074,"OK","EPHB2",0.561692721398309
"TCGA-KIRC","TCGA-DV-A4W0-01A-11R-A266-07","TCGA-DV-A4W0","Primary Tumor","07b09d0e-fac2-42a7-9cac-ac1e38a92298","ENSG00000133216.17","EPHB2",91,0.513,0.1641,0.1654,"OK","EPHB2",0.59741198755465
"TCGA-KIRC","TCGA-CZ-5465-01A-01R-1503-07","TCGA-CZ-5465","Primary Tumor","ceaf66d6-7fcf-47d6-ae3f-99323057c910","ENSG00000133216.17","EPHB2",264,0.7869,0.2383,0.2587,"OK","EPHB2",0.83745889932575
"TCGA-KIRC","TCGA-CZ-5454-01A-01R-1503-07","TCGA-CZ-5454","Primary Tumor","7bb02e2f-67db-4527-959a-4f38da4edd7a","ENSG00000133216.17","EPHB2",953,2.8477,0.953,1.1186,"OK","EPHB2",1.94399631849866
"TCGA-KIRC","TCGA-BP-4960-01A-01R-1334-07","TCGA-BP-4960","Primary Tumor","eeb522fe-ab63-4e1f-b2cf-de74af6b64f2","ENSG00000133216.17","EPHB2",344,0.8567,0.4349,0.6542,"OK","EPHB2",0.892740727779348
